Character/Name	Rarity	Balance	Category	Min Parts	Max Parts	Weight	Part	Dependencies	Excluders
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	PRIMARY	1	1	1	ClassMod_Part_Stat_Primary_ATLAS_WeaponCriticalDamage		
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Refreshment	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Refreshment	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Refreshment	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolHand	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolHand	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolHand	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolHand	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolHand	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DroneDelivery	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DroneDelivery	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DroneDelivery	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DroneDelivery	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DroneDelivery	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DuctTape	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DuctTape	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DuctTape	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DuctTape	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_DuctTape	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolerHeads	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolerHeads	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolerHeads	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolerHeads	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_CoolerHeads	ClassMod_Part_Mod_Operative_02_Ringleader	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ExtraParts	ClassMod_Part_Mod_Operative_07_Ruffian	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ExtraParts	ClassMod_Part_Mod_Operative_07_Ruffian	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ExtraParts	ClassMod_Part_Mod_Operative_07_Ruffian	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_GoodMisfortune	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_GoodMisfortune	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_GoodMisfortune	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_SupersonicMan	ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_SupersonicMan	ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_SupersonicMan	ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ColdBore	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ColdBore	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ColdBore	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ColdBore	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ColdBore	ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Donnybrook	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Donnybrook	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Donnybrook	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Donnybrook	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Donnybrook	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_LikeAGhost	ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_LikeAGhost	ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_LikeAGhost	ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_MultiTasker	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_MultiTasker	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_MultiTasker	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_MultiTasker	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_MultiTasker	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Praemunitus	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_04_Anarchist	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Praemunitus	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_04_Anarchist	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Praemunitus	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Mod_Operative_04_Anarchist	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_BorrowedTime	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_BorrowedTime	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_BorrowedTime	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_BorrowedTime	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_BorrowedTime	ClassMod_Part_Mod_Operative_05_RabbleRouser, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Ordnance	ClassMod_Part_Mod_Operative_02_Ringleader, ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Ordnance	ClassMod_Part_Mod_Operative_02_Ringleader, ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Ordnance	ClassMod_Part_Mod_Operative_02_Ringleader, ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Ordnance	ClassMod_Part_Mod_Operative_02_Ringleader, ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Ordnance	ClassMod_Part_Mod_Operative_02_Ringleader, ClassMod_Part_Mod_Operative_09_Radical	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Adrenaline	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Adrenaline	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Adrenaline	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Adrenaline	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Adrenaline	ClassMod_Part_Mod_Operative_04_Anarchist, ClassMod_Part_Mod_Operative_06_Gadgeteer	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PlayingDirty	ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_08_Troublemaker, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PlayingDirty	ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_08_Troublemaker, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PlayingDirty	ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_08_Troublemaker, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PlayingDirty	ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_08_Troublemaker, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PlayingDirty	ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_08_Troublemaker, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PocketFullOfGrenades	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PocketFullOfGrenades	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_PocketFullOfGrenades	ClassMod_Part_Operative_Unique_04_Firebrand	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ReadyForAction	ClassMod_Part_Mod_Operative_06_Gadgeteer, ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_03_Expert, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ReadyForAction	ClassMod_Part_Mod_Operative_06_Gadgeteer, ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_03_Expert, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ReadyForAction	ClassMod_Part_Mod_Operative_06_Gadgeteer, ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_03_Expert, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ReadyForAction	ClassMod_Part_Mod_Operative_06_Gadgeteer, ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_03_Expert, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ReadyForAction	ClassMod_Part_Mod_Operative_06_Gadgeteer, ClassMod_Part_Mod_Operative_07_Ruffian, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_03_Expert, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Teamwork	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Teamwork	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Teamwork	ClassMod_Part_Mod_Operative_01_Deceiver, ClassMod_Part_Operative_Unique_05_Operative	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_TheWantVsNeed	ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_TheWantVsNeed	ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_TheWantVsNeed	ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_TheWantVsNeed	ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_TheWantVsNeed	ClassMod_Part_Mod_Operative_08_Troublemaker	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ReallyExpensiveJacket	ClassMod_Part_Operative_Unique_03_Expert	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Chancer	ClassMod_Part_Operative_Unique_03_Expert	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Chancer	ClassMod_Part_Operative_Unique_03_Expert	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Chancer	ClassMod_Part_Operative_Unique_03_Expert	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Chancer	ClassMod_Part_Operative_Unique_03_Expert	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Chancer	ClassMod_Part_Operative_Unique_03_Expert	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Speed	ClassMod_Part_Mod_Operative_03_Disruptor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Speed	ClassMod_Part_Mod_Operative_03_Disruptor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Speed	ClassMod_Part_Mod_Operative_03_Disruptor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Speed	ClassMod_Part_Mod_Operative_03_Disruptor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Speed	ClassMod_Part_Mod_Operative_03_Disruptor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Momentum	ClassMod_Part_Mod_Operative_03_Disruptor, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Momentum	ClassMod_Part_Mod_Operative_03_Disruptor, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Momentum	ClassMod_Part_Mod_Operative_03_Disruptor, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Momentum	ClassMod_Part_Mod_Operative_03_Disruptor, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_Violent_Momentum	ClassMod_Part_Mod_Operative_03_Disruptor, ClassMod_Part_Mod_Operative_10_Agent, ClassMod_Part_Operative_Unique_01_Infiltrator	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ViolentViolence	ClassMod_Part_Mod_Operative_03_Disruptor, ClassMod_Part_Operative_Unique_02_Executor	
Operative	02/Uncommon	InvBalD_ClassMod_Operative_02_Uncommon	SKILLS	2	2	1	ClassMod_Part_Skill_Operative_ViolentViolence	ClassMod_Part_Mod_Operative_03_Disruptor, ClassMod_Part_Operative_Unique_02_Executor	
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	CHARACTER	1	1	1	ClassMod_Part_Character_Operative		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_01_Deceiver		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_02_Ringleader		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_03_Disruptor		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_04_Anarchist		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_05_RabbleRouser		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_06_Gadgeteer		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_07_Ruffian		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_08_Troublemaker		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_09_Radical		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	MODTYPE	1	1	1	ClassMod_Part_Mod_Operative_10_Agent		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	RARITY	1	1	1	ClassMod_Part_Operative_Rarity_03_Rare		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	PRIMARY	1	1	1	ClassMod_Part_Stat_Primary_WeaponDamage		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	PRIMARY	1	1	1	ClassMod_Part_Stat_Primary_FireRate		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	PRIMARY	1	1	1	ClassMod_Part_Stat_Primary_CritDamage		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	PRIMARY	1	1	1	ClassMod_Part_Stat_Primary_Accuracy		
Operative	03/Rare	InvBalD_ClassMod_Operative_03_Rare	PRIMARY	1	1	1	ClassMod_Part_Stat_Primary_ChargeTime		
